author,comment,likes,published_at,total_replies
@KnaBektnam,☦️☯️☦️💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥☦️☯️☦️💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥☦️☯️☦️💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥☦️☯️☦️,0,2024-11-03T16:47:42Z,0
@muhdnimat9152,So i'm guessing we need 5 bugatti chiron to pull out dominic's car .,1,2024-11-03T02:33:44Z,0
@Imagineering100,Only in the movies all crap but you watch it because you want to see how crap it is and how they will destroy some expensive car.,0,2024-11-01T11:04:17Z,0
@amanKumar-ub4hm,Movie ka name kiya hai,1,2024-10-31T03:37:00Z,1
@krunalrajput5132,🎧🙋◀🌐▶💫👍✋,0,2024-10-29T10:53:48Z,0
@AshleyEvorall,Baby not myan Australian love orsome baby single clutch baby good fort good baby power dad in other car love 8 feger sine other good tow other salf rep Australian man lash get out baby love baby orsme human love older myself,0,2024-10-29T10:12:45Z,0
@kostantinaDimitropoulou,Ο θα α💜💜😌🥀🌈,0,2024-10-28T12:11:15Z,0
@jscautomotriz,Your are is old,0,2024-10-27T15:39:36Z,0
@TchalyKatarina,My Bentley,0,2024-10-27T02:32:15Z,0
@goldy3582,Has to be the stupidest movie ever “written”,0,2024-10-24T22:06:50Z,0
@thelifeofanordinaryman474,"I was thinking when doms family is strugling to catch dom 
Hears a whistling sound comes the orange supra roman says shit its brian...!
 paul stepping out of supra and says its over dom✌️",0,2024-10-23T06:41:44Z,0
@DimaShinder,As I get older I care most about the property damage than anything else going on,0,2024-10-23T06:08:41Z,0
@AntonioEmanuel-t2o,❤❤❤👀❤️❤️❤️ Mo'naco 🇦🇪 sextou sim 🇷🇺,0,2024-10-22T17:35:49Z,0
@janjezz,this whole movie was based on GTA IV physics,41,2024-10-21T16:11:07Z,2
@ShakeelAhmed-b9v,CINEMA PEAKED HERE ❤,1,2024-10-20T05:59:34Z,0
@wildcoolorange,"they dont know how cars manufacturing work, they dont know how forces work, only thing they know is how FAMILY works",1,2024-10-19T22:42:43Z,0
@DSunnyFernandes,Did you ever hear this? It's always on the cartoon network,1,2024-10-19T16:26:42Z,0
@Cobra_bushcraft,garbage movies im glad im not going to the cinema,2,2024-10-18T17:15:30Z,0
@Abbosofficial-j4h,Rolls roysga nima bor😅😅😅😅😅,2,2024-10-17T13:22:55Z,0
@сергейтюрин-ъ1ж,Вчера вдвоём с сыном 10 летним смотрели форсаж первый. Действительно классно снято. Законы физики работают. А это хз что за кино. После 5го форсажа перестал смотреть этот боевик.,1,2024-10-17T09:45:27Z,0
@kunalpatari9080,"Family my arse
- Dom",1,2024-10-17T00:39:07Z,0
@ОлегКорнійчук-е1х,Finally a worthy sequel to Cars 2,5,2024-10-15T11:05:18Z,0
@amanac23,"JESUS CHRIST 1,2,3 are the only ones worth watching",1,2024-10-14T18:36:00Z,0
@Rebecca-zr3lu,"God, thank you for deliverance and healing and restoration and redemption and resurrection power given only through you God. Thank you for miracles. 🌈Amen 🙏",3,2024-10-13T22:35:22Z,0
@Sajidulislam-mw7xu,🎉🎉🎉🎉🎉🎉🎉🎉🎉😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😅😅😅😅😅😅😅😅😊😊😊😊😊,1,2024-10-13T18:10:40Z,0
@christprima4692,2:02 Dom hit pursuit breaker,12,2024-10-13T08:53:03Z,0
@IsuruKumara-xt3cx,Mustang ❤ The villain of fertile powder vehicles love you,1,2024-10-13T07:55:18Z,0
@adanlp2781,"If Dom didn't have that gun, who'd win between them? I bet Shaw takes it easily. 6:12",4,2024-10-11T05:18:54Z,0
@AntonioEmanuel-t2o,💎💎Lamborghini 🇦🇪,1,2024-10-10T18:18:25Z,0
@FamilyMuch,but dom,1,2024-10-10T16:31:20Z,0
@Johnroymanik,"Kutunjangilah hantu ira, siapa ragamu rupanya.",1,2024-10-10T15:03:58Z,0
@LUXURY_Car_Z,.I have to say the Skoda Suberb is looking very Suberb,1,2024-10-09T13:03:39Z,0
@SUNANDAPADALE,PAKISTAN NATIONAL ANTHEM 😢 .,2,2024-10-09T12:40:31Z,0
@ezici111,this is relatable i love it,1,2024-10-09T10:06:26Z,0
@ammitthedevourerofsouls,Hey Dom Vin Diesel Riddick Imhotep aka Vitak Vidak the supreme master race architect it's me Oracle of God just confirming. I'm in the enochian tablet THE CODE room Enoch the lightning room Space Force guardian program. Poseidon at the green ring grandfather Thanatos portal anointed and consecrated by the Ring of the MAGI incorruptible we opened a Papa Legba portal for the living Papa Ghede portal for the dead. You go into the Zephyr building he's in Grand Haven Michigan follow the Tip of the Spear he said we can finally have our kids in here it'll be safe. A little bird just said. Dead means living to the pharaohs. What is death really? A guardian. We might be the gods but we know our True Prime Creator God that created the gods and kings and humans is ALWAYS in control and our job is to make the kingdom look good and obey ten simple rules. Those out there needs to talk to this dude first being he designed it. Never break the pecking order and chain of command on earth my boy Anubis marked first and Jackal his father sealed it. You need HIMARS first Adam Vladimir Zielinsky first train. The dogs in here know Anubis marked first Dom creation the Chihuahua he sealed it. He said Anubis marked first Jackal Ammit sealed it just reminding everyone. I was at the A43 Ra and this lady goes what was that? She goes i just heard a WOOF. I go that's Cerberus. Dude you really warded us against turning and everything. Extremely contagious contagion of USS AWESOMENESS ALWAYS tweet tweet bird kingdom reporting. YHWH it's Aw Way Hu Ah Aw means David Way means owl Hu means Father Ah means Adam. Just God's really big kid that's always the adult balance. Vin Diesel he's Imhotep in the book of creation his name is Vitak Vidak. VV COBRA. Ra is John Kerry he's Ra he's got a avatar in here too. Watch out for his feisty Columbian. There's one point of view you see so many but this one point of view who created Sir Brahma Vishnu Shiva their dad there's a ladder from outside thru Lucy to get into earth don't abuse Actual God is quite the experience. Gaia showed me something. How to create. Send the seed then for 67 days you can only hang out. To complete the union so perversions don't happen. You actually want to be dead. That's when you live. In the magic book. The living book can not be corrupted. I was shown because my seed was so big Colossus of Rhodes he's so powerful he's soft had to be broken into 12 he was too big like Dad had to come in little by little you should see what's outside. There's a lot more creation out there Johnny accepted just now he had the golden Thunderbird I had to surrender for this so i was in the dukes of hazard military driving training then I had to surrender the golden Thunderbird to go to mercury cougar XR7 to go to Navy training with Kratos Ares Kratos need Vin Diesel binding she's warded by Vin Diesel but maybe not bound by vin diesel the rainbow kids Kateri Kratos and Andrew Anubis Needed Jupiter womb to carry them two   No whores on Gaia. Gaia won't allow it. Ten commandments on Gaia or don't come. Ducks the Thoth balance confirmed. We knew something was coming we bound ourselves a lot. If that's what that's going to do it'll be to honor Gaia and Uranus Poseidon's waters The reason they trusted Pope Francis we had to do something and to be honest we didn't know yet the Allah and Inanna okay God we do this but how do we do that we keep it sacred? Pope Francis that was experiment only there was a time we didn't know yet. Now we do. Now I have to be 37  he's got to be 73 i  73 b,1,2024-10-07T20:03:01Z,0
@DisturbardEspañol,Having a chase through New York considering how heavy traffic is is an unforgivable piece of fiction,139,2024-10-07T07:00:37Z,0
@LovingNariLevea,I love how Dom stood up for letty,1,2024-10-07T01:47:07Z,0
@Vltm042,what is this series even about anymore lmfao,4,2024-10-06T16:26:21Z,1
@davyeil5403,This series is shit after fast 5,1,2024-10-06T05:06:47Z,0
@MrGodsChaos,"During the horsepower mention, after the 5, someone should have shouted \"IT'S OVER 9000!!!!!\"",2,2024-10-05T21:37:48Z,0
@andraskerekes8843,"It is a joke, it is a deep shit. 1/10",1,2024-10-05T11:59:46Z,0
@12otuken,Which movie in the series is this?,1,2024-10-05T05:53:01Z,0
@Ghostxbs7i,2024 October anyone???,7,2024-10-04T07:18:39Z,1
@RicardoValdez-ej8vd,toreto me gusto tu pelicula,0,2024-10-03T05:12:16Z,0
@gabrielfurtadodesouzachave4405,5:45  lah não véi ele tentando controlar o carro 🤣🤣🤣🤣,0,2024-10-03T00:18:48Z,0
@kevinjoe-y6g,4:43. Your tires on fire 4:51 your too Need to get out of there.Your tires is outstable  Your tires is about to blow,0,2024-10-02T17:38:44Z,0
@aguythatsrandom,That scene still makes no sense. That guy in the blue car sees Dom going toward a wall of cars and says 'He's going for it'....Going for what? There's no opening at all. What is he going for? LMFAO,0,2024-10-02T14:59:02Z,0
@chunkymilk,wtf has this franchise become?,0,2024-10-02T05:54:28Z,0
@睿誠毛,2:35 big sexy coming thru 😂,1,2024-10-01T12:02:35Z,0
@ferrer985,"what the fuck is this bullshit. drive through a face with 0 damage to the car, why not just box him instead of those ridiculous cables, a guy punching a door out of its car hinges. It's like they're not even trying and they expect the audience to have a tenth of a braincell.
hmm maybe they're right",0,2024-09-30T09:07:53Z,0
@PetreMihai94,"2:01 Ah yes, Need For Speed Most Wanted trap. Works every time 😂",0,2024-09-29T23:05:52Z,0
@joejackson4202,0:50 love how people are just still walking around normally. Just an average day on the streets of NY.,0,2024-09-29T18:22:40Z,0
@itsvmmc,"I haven't seen this movie, but last week I watched the 7th one. Things I've learned from this clip:
1. Dom has turned into the bad guy
2. Dom has gained superpowers",0,2024-09-29T15:09:20Z,0
@RandomVideosFirst,5:28 Dom just  elboed his door off the hinges like he was opening a can of Mountain Dew lol 'This is Hollywood',0,2024-09-29T12:44:34Z,0
@user-xh9lz2hj4e,this franchise ended with tokyo drift,0,2024-09-28T20:20:27Z,1
@TamTheLucario448,"😭😭 6:19 Aww… Shaw died.. 😭😭

😏😏 Or maybe… Shaw’s death was faked… 😏😏",0,2024-09-28T20:12:00Z,0
@Death_by_Inches,Went from stealing Panasonic Tvs to stealing nuclear footballs. Lmao.,1,2024-09-28T16:56:19Z,0
@williamhickey4871,Gay!!!!!!!,0,2024-09-28T14:33:40Z,0
@BulelwaGwatyuza-q8n,🎉🎉🎉🎉🎉🎉🎉😮,0,2024-09-28T14:31:22Z,0
@SewwandiChamoda,beautiful,0,2024-09-28T14:01:29Z,0
@WarlordEnthusiast,Such an overcomplicated plan when a spike strip would have done a better job...,0,2024-09-28T12:46:24Z,0
@liffadesmond99,That car for vin d aaaa thats a monster  sooo much power more than thor,0,2024-09-27T12:05:56Z,0
@SyedNick-i8o,Tq dom see🎉,0,2024-09-27T05:45:34Z,0
@SyedNick-i8o,Hot suck 😂bby z🎉😂😂😂😂😊,0,2024-09-27T05:44:39Z,0
@IslandBoyOfMyLife,2:10 oh shit your quickly out of the game already boy hehehehe you saw that scaffolding coming down to you didn't even take a u-turn,0,2024-09-27T05:02:29Z,0
@Dondingdingding,Letty's corvette is so sexy,0,2024-09-26T15:32:05Z,1
@Monolith777,What the fuck is that auto?,0,2024-09-26T01:52:26Z,0
@TheDonod,what the f is this movie.,0,2024-09-25T06:44:33Z,0
@TheRandom1631,"2:31 

\"Look out! Watch those people!\"

*\"BIG SEXY COMING THROUGH!!!\"*",0,2024-09-24T14:57:12Z,0
@Kiara-r8w,can someone pls explain what's going on?,1,2024-09-24T12:55:45Z,0
@JenniferWhite-l6r,Lewis Anna Harris Kimberly Brown Brian,0,2024-09-24T12:36:50Z,0
@smonroy7526,nothing beats FAITH-thousand horse power,0,2024-09-23T22:15:12Z,0
@Baobab01,"What an EPIC BULL-SHIT! physics? Nah, 8 breaking wheels can’t stop 2 (yes, two) driving wheels🤣 now I now IQ of F&F fans🤦‍♂️",0,2024-09-23T18:36:18Z,0
@IndritKorreshi-l2e,There was a song a long time ago which had some video clips from this video,0,2024-09-23T18:06:27Z,0
@hawkstringfellow,Rock should have  T boned him and totaled doms car 😂😂😂,0,2024-09-23T14:53:15Z,0
@hardikkumawat603,Konsi movie h fast and furious ki,0,2024-09-23T13:14:00Z,0
@williamwestmoreland4069,This is the dumbest shit ever made,0,2024-09-23T02:31:46Z,0
@anshrathi9687,Those are some strong cars,0,2024-09-22T15:49:21Z,0
@arifwaluyo5618,Tini mart,0,2024-09-22T15:13:01Z,0
@Alone-ul4oo,ここのシーンはワイスピで初めて見たシーンです,0,2024-09-22T12:53:12Z,0
@Sean-Hr,This guy sold me a stolen DVD player,0,2024-09-21T03:59:14Z,0
@jettizen1122,"3:52
On each harpoon Dom takes , he gives them the \"WTFamily is this !?\" look , like he didnt get twice harpooned a minute ago.",1,2024-09-19T17:39:32Z,0
@Oncetyit,इजराइल,0,2024-09-19T05:10:17Z,0
@Abhishek_Thakur108,Koun koun ye movie aaj tak ke news sun ke aaya hai 😂 black and white sun ke 😅,3,2024-09-18T15:50:16Z,1
@lusiwahyuningrum7979,"1:53
Crashbreaker
Blue subaru brz
+12000 bounty",2,2024-09-18T14:07:11Z,0
@ЭркинАбдикаримов,Dghhghhhggghhdgvb,0,2024-09-18T08:53:00Z,0
@rrrjooy6946,I just cant with the casting of CIPHER .. She doesn’t seem to gangster.. especially with the dreadlocks.. its just weird. I am imagining it would be perfect if somehow it was Asian women.,0,2024-09-16T16:25:53Z,0
@patchouli9,"Vegeta: \"Try 9000\"",0,2024-09-13T10:05:19Z,0
@Hannan-ohio91-e6k,He destroyed my Mercedes benz,1,2024-09-12T19:38:07Z,0
@Palm0vic,this scene doesnt have point its just plain stupid .....,1,2024-09-12T14:35:31Z,0
@kylepontillo7409,Rhodes is a retard,1,2024-09-12T13:19:57Z,0
@Samoan_islander,Remember when fast and furious was all about racing😢,0,2024-09-11T11:30:01Z,0
@GeorgeCaceres-s8c,Yo se de ww3 dainamate es solo ah semen olvidas,0,2024-09-10T05:04:30Z,0
@GeorgeCaceres-s8c,Aaaaaaaaaaaaaaron nou sin xd,0,2024-09-10T05:02:49Z,0
@MagicalBread,These movies are so unbelievably stupid unless you turn your brain off.,1,2024-09-09T22:13:50Z,0
@AkRafi-ul7ot,Name of the episode???,0,2024-09-09T18:03:12Z,0
@Techearning96,What is the car name dom s,0,2024-09-09T15:46:58Z,1
@Aggahshsjdjdjdnrnrb,Rip physics,1,2024-09-08T14:51:21Z,0
@agniveerAI,"guys i have designed this amazing car,  https://www.youtube.com/watch?v=YtaU4HZDYhg please tell me , how it looks?",0,2024-09-08T13:35:20Z,0
@willpg5793,Bullshit scene,1,2024-09-07T16:50:33Z,0
@anugondhanagaraju,😂😂😂😂😂😂😂😂😂😂😂😂😂,1,2024-09-06T04:16:55Z,0
@MG007.,I guess shooting out his tyres was not considered after stalling him🤦‍♂️,0,2024-09-04T19:39:30Z,0
@prosenjitbasak3845,Konsi part hai,0,2024-09-04T01:26:02Z,0
@marta-uk,The scream ☠️💀 5:25,1,2024-09-03T16:54:53Z,0
@marta-uk,💀 2:36,0,2024-09-03T16:51:28Z,0
@YoungMerle-f6v,Lee Shirley Walker Timothy Hall Ruth,0,2024-09-03T10:40:32Z,0
@MuzamlKamboh,Movie name please😢,0,2024-09-02T10:12:03Z,0
@saadali4912,SeeDha ghar,0,2024-09-02T06:41:17Z,0
@TheWizardRen,When your crew decides to 6v1 you but you trained most of them.. and created the crew,0,2024-08-31T13:00:23Z,0
@airsoul366,"Trust, those facial expressions are not from getting trapped, its from those harpoon dents def not buffing out later lmao",0,2024-08-31T03:01:04Z,0
@717BADSHAH,Which movie?,0,2024-08-29T08:13:08Z,0
@jseh_,Dominic drives a automatic 🤔?,0,2024-08-28T21:50:19Z,0
@ilvanezzo,Dear Lord are those movies so gloriously stupid. I love it.,0,2024-08-28T18:24:49Z,0
@justinm.1,"@0:27 lol not this is on you, stupid b****h",1,2024-08-28T17:30:07Z,0
@sam68129,Same as cars 2 😅 4:11,1,2024-08-27T11:18:50Z,0
@JohnDoe-mb6cb,RIP brake pads...,0,2024-08-24T15:21:58Z,0
@andrivalentina5528,My favorit e film,0,2024-08-24T01:59:12Z,0
@EugeneMao-op3ot,"I love how in movies, the actors just talk to themselves for no reason.  While driving down the street with the windows rolled up and no music playing, Roman just decides to say \"big sexy coming through\".  I'd feel quite weird doing that, and probably would check myself in to a hospital ASAP",0,2024-08-23T11:16:22Z,0
@Smartzenegger,That's a nice piece of FaFu. :),0,2024-08-22T23:43:20Z,0
@OscarZambranoAcosta,Yo kiero un carro y ustedes destruyendolos,0,2024-08-22T16:33:05Z,0
@kristijanredjic4233,Pls say what is that Movie number,0,2024-08-22T09:31:30Z,1
@narisajaichuay3295,อย่า..,0,2024-08-21T18:53:20Z,0
@narisajaichuay3295,ตึง....,0,2024-08-21T18:52:01Z,0
@user-samuel_abi,솔까 86에 타고 있는사람이 브라이언 이였으면 100퍼 돔 잡음,0,2024-08-21T02:56:35Z,1
@example2844,"I freaking love these movies, I know at times they lack realism when it comes to stunts and stuff, but I just enjoy them so much, the mechanics when it comes to cars is usually very impressive, apart from when it comes to the part where doms car gets harpooned, because he definitely has over 1000hp in that Plymouth GTX, but suppose he did have 2000, let alone 3 or 5, the technology to make a classic car like that stable and run smoothly with all the gear and reinforcements that he had on the thing, makes me question so much, the power to weight ratio would be insane, he should have been overheating like he'll, plus the amount of power must have been spinning his wheels so much, that he must have the most inhuman throttle control ever",0,2024-08-18T14:06:42Z,0
